0.644642, 0.056154
2.361309, 0.126865
1.386273, 0.571253
2.528062, 0.560595
1.903317, 0.638226
0.286874, 0.365429
2.801477, 0.473952
1.027863, 0.556238
0.738151, 0.366802
1.411603, 0.675443
2.385022, 0.985199
1.425428, 0.487785
0.432691, 0.078036
2.573809, 0.345347
1.091617, 0.578913
0.080935, 0.336619
2.824030, 0.609760
1.975127, 0.656171
0.697684, 0.760186
2.188055, 0.245247
1.990204, 0.594508
0.242256, 0.781487
2.623066, 0.052156
1.408551, 0.446005
0.832179, 0.195074
1.981109, 0.419118
0.895505, 0.618519
1.135655, 0.259842
0.816950, 0.752556
2.437757, 0.983795
1.807855, 0.573954
0.594684, 0.642140
2.470779, 0.669118
1.729728, 0.727798
0.431471, 0.913999
1.066042, 0.368488
0.765618, 0.226936
2.687246, 0.315897
1.273873, 0.625164
0.122898, 0.540422
2.359142, 0.157537
1.093844, 0.502312
0.470138, 0.909482
2.296304, 0.383953
1.788018, 0.670042
0.595965, 0.978423
2.222022, 0.794366
1.239418, 0.601344
0.563463, 0.791620
2.489792, 0.305368
1.453963, 0.622585
0.591876, 0.597308
2.324717, 0.270150
1.474105, 0.735687
0.962462, 0.610492
1.858669, 0.357974
0.825922, 0.852382
1.820032, 0.715621
0.244270, 0.817835
2.701254, 0.312387
1.973601, 0.334826
0.551744, 0.466628
2.122135, 0.704764
1.560930, 0.712981
0.293558, 0.513016
2.256355, 0.215369
1.089053, 0.631069
0.721366, 0.825770
2.313913, 0.702658
1.704886, 0.504387
0.217536, 0.573260
1.422620, 0.468955
0.209571, 0.179724
2.700308, 0.485702
1.667898, 0.383671
0.247047, 0.824946
2.487075, 0.972900
1.619861, 0.401341
0.071841, 0.744682
1.646687, 0.539865
0.843074, 0.599597
2.988800, 0.449690
1.866634, 0.580912
0.303720, 0.298868
2.040468, 0.665273
1.649861, 0.448065
0.726707, 0.518448
2.817804, 0.321146
1.831172, 0.284242
0.071352, 0.366924
1.655995, 0.569834
2.480819, 0.636799
1.155400, 0.612728
0.881283, 0.585162
2.152379, 0.335520
1.867489, 0.409963
0.440138, 0.279244
1.713523, 0.542016
0.658223, 0.342631
2.175390, 0.698263
1.528672, 0.726669
0.093173, 0.447340
2.518357, 0.041078
1.356792, 0.742096
0.200354, 0.291421
2.195196, 0.264779
1.277383, 0.441916
0.707450, 0.080660
2.609790, 0.532640
1.363964, 0.339557
2.135289, 0.502426
1.498215, 0.548807
0.403821, 0.077822
1.314920, 0.544427
0.757530, 0.080447
2.723899, 0.159551
1.646779, 0.562998
